# v2.3 | 20260227 | BIM Template family_parameter_bindings
ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory,Maps_To_Shared_Param_GUID
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Casework,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Ceilings,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Conduits,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Curtain Panels,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Curtain Wall Mullions,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Doors,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Ducts,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Electrical Equipment,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Electrical Fixtures,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Floors,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Furniture,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Generic Models,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Lighting Fixtures,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Mechanical Equipment,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Pipe Accessories,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Pipe Fittings,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Pipes,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Plumbing Equipment,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Plumbing Fixtures,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Ramps,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Roofs,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Rooms,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Specialty Equipment,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Sprinklers,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Stairs,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Walls,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
CST_PROC,BLE_ELES_SPARE_03_TXT,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11,TEXT,Type,Spare parameter 3 for BLE_ELES group,Windows,cd1626ec-c99a-4b6f-ab7c-8c47fab86f11
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Air Terminals,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Cable Trays,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Casework,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Ceilings,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Conduits,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Curtain Panels,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Curtain Wall Mullions,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Doors,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Ducts,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Electrical Equipment,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Electrical Fixtures,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Floors,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Furniture,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Generic Models,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Lighting Fixtures,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Mechanical Equipment,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Pipe Accessories,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Pipe Fittings,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Pipes,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Plumbing Equipment,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Plumbing Fixtures,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Ramps,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Roofs,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Rooms,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Specialty Equipment,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Sprinklers,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Stairs,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Walls,ba5d66ec-75db-4135-88d5-be53b118e636
COM_DAT,CST_CALC_BLOCKS_NR,ba5d66ec-75db-4135-88d5-be53b118e636,NUMBER,Type,Calculated number of blocks required [ISO 19650-3:2020],Windows,ba5d66ec-75db-4135-88d5-be53b118e636
MAT_INFO,MAT_MANUFACTURER,66307eed-372a-5804-9c95-6866cceb503a,TEXT,Instance,Mat Manufacturer [ISO 19650-1:2018],Materials,66307eed-372a-5804-9c95-6866cceb503a
MAT_INFO,MAT_INFO_SPARE_01_TXT,383204ee-214f-4ada-b487-5e396fc73fc6,TEXT,Type,Spare parameter 1 for MAT_INFO group,Materials,383204ee-214f-4ada-b487-5e396fc73fc6
PRJ_INFORMATION,PRJ_NR_TXT,90850aee-4dd7-5846-a2da-49e945fef572,TEXT,Type,Prj Nr Txt [ISO 19650-1:2018],Generic Models,90850aee-4dd7-5846-a2da-49e945fef572
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Air Terminals,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Cable Trays,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Casework,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Conduits,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Electrical Equipment,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Electrical Fixtures,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Furniture,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Generic Models,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Lighting Fixtures,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Mechanical Equipment,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Plumbing Equipment,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Plumbing Fixtures,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Specialty Equipment,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_FIX_CAT_NR,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68,NUMBER,Type,Cst Fix Cat Nr [ISO 19650-2:2018],Sprinklers,0687a7ee-ab2a-5d4b-afd4-f0e2291d4e68
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Air Terminals,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Cable Trays,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Casework,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Ceilings,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Conduits,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Curtain Panels,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Curtain Wall Mullions,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Doors,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Ducts,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Electrical Equipment,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Electrical Fixtures,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Floors,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Furniture,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Generic Models,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Lighting Fixtures,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Mechanical Equipment,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Pipe Accessories,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Pipe Fittings,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Pipes,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Plumbing Equipment,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Plumbing Fixtures,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Ramps,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Roofs,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Rooms,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Specialty Equipment,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Sprinklers,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Stairs,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Walls,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_CALC_PAINT_LITERS,6e6995ef-b24f-4922-bce5-87598141e3ab,CURRENCY,Type,Calculated paint in liters [ISO 19650-3:2020],Windows,6e6995ef-b24f-4922-bce5-87598141e3ab
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Air Terminals,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Cable Trays,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Casework,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Conduits,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Electrical Equipment,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Electrical Fixtures,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Furniture,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Generic Models,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Lighting Fixtures,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Mechanical Equipment,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Plumbing Equipment,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Plumbing Fixtures,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Specialty Equipment,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
COM_DAT,CST_TOTAL_AGGREGATE_COST,0183f5ef-7092-42a6-aa12-99ec5f1ae02b,CURRENCY,Type,Total aggregate cost in UGX [ISO 19650-3:2020],Sprinklers,0183f5ef-7092-42a6-aa12-99ec5f1ae02b
PROP_PHYSICAL,PROP_CARBON_KG_M3,8bdda9f1-dd26-5488-a045-df664f1e055a,VOLUME,Instance,Prop Carbon Kg M3 [ISO 19650-1:2018],Materials,8bdda9f1-dd26-5488-a045-df664f1e055a
