# Parameter_Name,Categories(pipe)|<ALL>=universal
PLM_PPE_WALL_THK_MM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PPE_WELD_TYPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PPE_WRAS_APPROVED_BOOL,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PRESSURE_KPA,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PRESSURE_TEST_KPA,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PRESSURE_TEST_REF_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PRESSURE_ZONE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PRJ_PLUMBING_CODE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PRV_INLET_PRESSURE_KPA,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PRV_SET_PRESSURE_KPA,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PSR_KPA,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_PWR_KW,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_RECIRC_DRV_KV,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_RECIRC_PUMP_DUTY_LPM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_RO_LOOP_BOOL,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_RWH_ANNUAL_YIELD_M3,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_RWH_ROOF_AREA_M2,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_RWH_TANK_VOL_M3,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SENTINEL_BOOL,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SEPTIC_TANK_VOL_L,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SLOPE_PCT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SLOPE_PCT_V4,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SPT_ANCHOR_TYPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SPT_ATTACHMENT_METHOD_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SPT_LD_CAP_KG,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SPT_ROD_SZ_MM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SPT_SPACING_M,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STACK_CAP_DU,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STACK_UTIL_PCT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STRAINER_END_CONNECTION_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STRAINER_PRESSURE_RATING_BAR,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STR_BODY_MAT_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STR_MESH_SZ_MICRON_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STR_SCREEN_MAT_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_STR_STYLE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SUDS_ATTEN_VOL_M3,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SUP_DN_REQ_MM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SUP_DP_PAM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SUP_QD_LPS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SUP_VEL_MPS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_SYS_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_ANAL_PIPES_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_DRAIN_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_EQUIPMENT_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_EQUIP_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_FAB_PIPEWORK_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_FIXTURE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_PIPEACC_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_PIPE_INSULATION_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_PIPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_PLM_EQUIP_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TAG_7_PARA_TIEIN_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TMV_BLEND_TEMP_C,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TMV_CLASS_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TMV_KVS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TMV_TYPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TRAP_SEAL_DEPTH_MM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TRAP_SEAL_MM,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_TRAP_TYPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VELOCITY_MPS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VEL_MPS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VENT_CONNECTED_TO_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VENT_SIZE_DN,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_ACTUATION_TYPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_BACKFLOW_TYPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_BODY_MAT_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_CV_NR,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_CV_VALUE_NR,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_DESIGN_DP_KPA,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_DESIGN_FLOW_LS,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_END_CONNECTION_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_FAIL_POSITION_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_OPERATOR_TYPE_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_PSR_CLASS_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_SET_PRESSURE_BAR,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_TRIM_MAT_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VLV_WRAS_APPROVED_BOOL,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_VNT_SZ_NR,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_WELD_MAP_REF_TXT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PLM_WSFU_COUNT_INT,Pipes|Pipe Fittings|Pipe Accessories|Flex Pipes|Pipe Insulation|Plumbing Fixtures
PRJ_ADDRESS_2_TXT,<ALL>
PRJ_ADDRESS_TXT,<ALL>
PRJ_AREA_NAME_TXT,<ALL>
PRJ_CLIMATE_SITE_ID,<ALL>
PRJ_CLIMATE_SITE_LABEL_TXT,<ALL>
PRJ_COMMENTS_TXT,<ALL>
PRJ_CONSTRUCTION_PROFILE_TXT,<ALL>
PRJ_CORPORATE_LIBRARY_PATH_TXT,<ALL>
PRJ_CORPORATE_LIBRARY_VERSION_TXT,<ALL>
PRJ_DRAWING_NR_TXT,<ALL>
PRJ_DRAWING_SCALE_TXT,<ALL>
PRJ_DRAWING_TITLE_TXT,<ALL>
PRJ_DWG_ISSUE_PURPOSE_TXT,<ALL>
PRJ_DWG_SUITABILITY_COD_TXT,<ALL>
PRJ_DWG_SUPERSEDES_TXT,<ALL>
PRJ_GRID_REF_TXT,<ALL>
PRJ_INFORMATION_SPARE_01_TXT,<ALL>
PRJ_INFORMATION_SPARE_02_TXT,<ALL>
PRJ_ISO_STD_TXT,<ALL>
PRJ_NAME_TXT,<ALL>
PRJ_NR_TXT,<ALL>
PRJ_ORG_AI_EXTRACT_ENABLED_BOOL,<ALL>
PRJ_ORG_APPOINTING_PARTY_TXT,<ALL>
PRJ_ORG_CLASS_TXT,<ALL>
PRJ_ORG_CLIENT_NAME_TXT,<ALL>
PRJ_ORG_COMPANY_ADDRESS_TXT,<ALL>
PRJ_ORG_COMPANY_NAME_TXT,<ALL>
PRJ_ORG_COORD_SYSTEM_TXT,<ALL>
PRJ_ORG_GROUND_LEVEL_TXT,<ALL>
PRJ_ORG_HEALTH_AE_ELEC_TXT,<ALL>
PRJ_ORG_HEALTH_AE_MGAS_TXT,<ALL>
PRJ_ORG_HEALTH_AE_VENT_TXT,<ALL>
PRJ_ORG_HEALTH_AE_WATER_TXT,<ALL>
PRJ_ORG_HEALTH_AHJ_TXT,<ALL>
PRJ_ORG_HEALTH_AREA_M2_NR,<ALL>
PRJ_ORG_HEALTH_BEDS_INT,<ALL>
PRJ_ORG_HEALTH_CODE_BASE_TXT,<ALL>
PRJ_ORG_HEALTH_FACILITY_TYPE_TXT,<ALL>
PRJ_ORG_HEALTH_HTM_REGION_TXT,<ALL>
PRJ_ORG_HEALTH_ICU_INT,<ALL>
PRJ_ORG_HEALTH_IHFG_BOOL,<ALL>
PRJ_ORG_HEALTH_OR_INT,<ALL>
PRJ_ORG_HEALTH_PACK_PROFILE_TXT,<ALL>
PRJ_ORG_HEALTH_QE_TXT,<ALL>
PRJ_ORG_LEAD_APPOINTED_PARTY_TXT,<ALL>
PRJ_ORG_ORIGINATOR_CODE_TXT,<ALL>
PRJ_ORG_PARTICIPANTS_TXT,<ALL>
PRJ_ORG_PHASE_TXT,<ALL>
PRJ_ORG_PRESSURE_PROFILE_TXT,<ALL>
PRJ_ORG_PROJECT_ADDRESS_TXT,<ALL>
PRJ_ORG_PROJECT_CODE_TXT,<ALL>
PRJ_ORG_PROJECT_NAME_TXT,<ALL>
PRJ_ORG_PROJECT_NORTH_TXT,<ALL>
PRJ_ORG_PROJECT_NUMBER_TXT,<ALL>
PRJ_ORG_REGION_TXT,<ALL>
PRJ_ORG_RIBA_STAGE_TXT,<ALL>
PRJ_ORG_SECURITY_CLASS_TXT,<ALL>
PRJ_ORG_SIGNATURE_PROVIDER_TXT,<ALL>
PRJ_ORG_UNICLASS_CO_TXT,<ALL>
PRJ_ORG_WORKFLOW_PROFILE_TXT,<ALL>
PRJ_ORIGINATOR_COD_TXT,<ALL>
PRJ_PHASE_TXT,<ALL>
PRJ_PROJECT_COD_TXT,<ALL>
PRJ_REFRIG_FLUID_TXT,<ALL>
PRJ_REFRIG_IDU_MOUNTING_TXT,<ALL>
PRJ_REFRIG_VENDOR_SERIES_TXT,<ALL>
PRJ_REV_COD_TXT,<ALL>
PRJ_RTS_CLASS_TXT,<ALL>
PRJ_STATUS_COD_TXT,<ALL>
PRJ_TB_APVD_BY_TXT,<ALL>
PRJ_TB_CHECKED_BY_TXT,<ALL>
PRJ_TB_CLIENT_ADDRESS_TXT,<ALL>
PRJ_TB_CLIENT_NAME_TXT,<ALL>
PRJ_TB_COMPANY_ADDRESS_TXT,<ALL>
PRJ_TB_COMPANY_NAME_TXT,<ALL>
PRJ_TB_CONTRACTOR_ADDRESS_TXT,<ALL>
PRJ_TB_CONTRACTOR_NAME_TXT,<ALL>
PRJ_TB_DATE_APVD_TXT,<ALL>
PRJ_TB_DATE_CHECKED_TXT,<ALL>
PRJ_TB_DATE_DRAWN_TXT,<ALL>
PRJ_TB_DELIVERABLE_CDE_TXT,<ALL>
PRJ_TB_DELIVERABLE_DATADROP_TXT,<ALL>
PRJ_TB_DELIVERABLE_DUE_TXT,<ALL>
PRJ_TB_DELIVERABLE_STATUS_TXT,<ALL>
PRJ_TB_DESIGN_STAGE_TXT,<ALL>
PRJ_TB_DISCIPLINE_TXT,<ALL>
PRJ_TB_DRAWN_BY_TXT,<ALL>
PRJ_TB_ISSUE_SUMMARY_TXT,<ALL>
PRJ_TB_LAST_SYNC_BY_TXT,<ALL>
PRJ_TB_LAST_SYNC_TXT,<ALL>
PRJ_TB_LAST_TRANSMITTAL_DATE_TXT,<ALL>
PRJ_TB_LAST_TRANSMITTAL_TXT,<ALL>
PRJ_TB_LOCK_BOOL,<ALL>
PRJ_TB_LOGO_PATH_TXT,<ALL>
PRJ_TB_MEP_CONSULTANTS_ADDRESS_TXT,<ALL>
PRJ_TB_MEP_CONSULTANTS_NAME_TXT,<ALL>
PRJ_TB_NOTES_LEGEND_REF_TXT,<ALL>
PRJ_TB_PAPER_SZ_TXT,<ALL>
PRJ_TB_REVISION_DATE_TXT,<ALL>
PRJ_TB_REVISION_DESCRIPTION_TXT,<ALL>
PRJ_TB_REVISION_NR_TXT,<ALL>
PRJ_TB_SCALE_OVERRIDE_TXT,<ALL>
PRJ_TB_SCHEMA_VERSION_TXT,<ALL>
PRJ_TB_SHEET_NR_TXT,<ALL>
PRJ_TB_SHOW_DISCBAND_BOOL,<ALL>
PRJ_TB_SHOW_KEYPLAN_BOOL,<ALL>
PRJ_TB_SHOW_NORTHARROW_BOOL,<ALL>
PRJ_TB_SHOW_SCALEBAR_BOOL,<ALL>
PRJ_TB_STRUCTURAL_CONSULTANTS_ADDRESS_TXT,<ALL>
PRJ_TB_STRUCTURAL_CONSULTANTS_NAME_TXT,<ALL>
PRJ_TB_TOTAL_NO_SHEETS_TXT,<ALL>
PRJ_TB_VARIANT_TXT,<ALL>
PRJ_TEMPLATE_PROFILE_TXT,<ALL>
PRJ_TRACE_TOLERANCE_PCT,<ALL>
PRJ_VOLUME_CODE,<ALL>
PRJ_VOLUME_COD_TXT,<ALL>
PROP_ACOUSTIC_ABS,Materials
PROP_CARBON_KG_M3,Materials
PROP_COMP_STRENGTH_MPA,Materials
PROP_DENSITY_KG_M3,Materials
PROP_FIRE_RATING,Materials
PROP_PHYSICAL_SPARE_01_TXT,Materials
PROP_PHYSICAL_SPARE_02_TXT,Materials
PROP_SOUND_RED_DB,Materials
PROP_SPECIFIC_HEAT_J_KGK,Materials
PROP_TENS_STRENGTH_MPA,Materials
PROP_THERMAL_COND_W_MK,Materials
PROP_THERMAL_RES_M2K_W,Materials
PS_AMBIENT_SHADOWS_BOOL,Generic Models
PS_BACKGROUND_TYPE_TXT,Generic Models
PS_BEST_FOR_TXT,Generic Models
PS_MOOD_TXT,Generic Models
PS_SHADOWS_BOOL,Generic Models
PS_SILHOUETTES_BOOL,Generic Models
PS_SKETCHY_LINES_BOOL,Generic Models
PS_STYLE_CATEGORY_TXT,Generic Models
PS_STYLE_NAME_TXT,Generic Models
PS_VIEW_TYPE_TXT,Generic Models
PS_VISUAL_STYLE_TXT,Generic Models
PT_BACKGROUND_B_INT,Generic Models
PT_BACKGROUND_G_INT,Generic Models
PT_BACKGROUND_R_INT,Generic Models
PT_DETAIL_LEVEL_TXT,Generic Models
PT_PURPOSE_TXT,Generic Models
PT_SCALE_TXT,Generic Models
PT_SHADOWS_BOOL,Generic Models
PT_STYLE_REFERENCE_TXT,Generic Models
PT_TEMPLATE_NAME_TXT,Generic Models
PT_VG_SCHEME_TXT,Generic Models
PT_VIEW_TYPE_TXT,Generic Models
PT_VISUAL_STYLE_TXT,Generic Models
PV_PANEL_KWP,<ALL>
PV_SYSTEM_TYPE_TXT,<ALL>
Pset_StingCost.Currency,<ALL>
Pset_StingCost.NRM2Section,<ALL>
Pset_StingCost.ProvisionalSum,<ALL>
Pset_StingCost.RateSource,<ALL>
Pset_StingCost.TotalCost,<ALL>
Pset_StingCost.UnitRate,<ALL>
RAD_BARRIER_TYPE_TXT,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_DOSE_DESIGN_GOAL_TXT,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_EQP_TAG,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_LEAD_MM_NR,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_OCC_FACTOR_NR,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_QE_DT,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_QE_NAME_TXT,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_TAG_7_PARA_TXT,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_USE_FACTOR_NR,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RAD_WORKLOAD_MAWK_NR,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures
RGL_ACCESSIBILITY_COMPLIANT_TXT,<ALL>
RGL_ACCESSIBILITY_GRADE_TXT,<ALL>
RGL_ACCESSIBILITY_STATUS_TXT,<ALL>
RGL_ACCESS_BRAILLE_SIGNAGE_BOOL,<ALL>
RGL_ACCESS_CLEAR_WIDTH_CHECK_BOOL,<ALL>
RGL_ACCESS_CLEAR_WIDTH_MM,<ALL>
RGL_ACCESS_CMPL_STD_TXT,<ALL>
RGL_ACCESS_HEARING_LOOP_BOOL,<ALL>
RGL_ACCESS_RAMP_GRADIENT_CHECK_BOOL,<ALL>
RGL_ACCESS_RAMP_LENGTH_MM,<ALL>
RGL_ACCESS_RAMP_RISE_MM,<ALL>
RGL_ACCESS_RAMP_SLOPE_PCT,<ALL>
RGL_ACCESS_REFUGE_AREA_TXT,<ALL>
RGL_ACCESS_TACTILE_WARNING_TXT,<ALL>
RGL_ACCESS_THRESHOLD_CHECK_BOOL,<ALL>
RGL_ACCESS_THRESHOLD_HEIGHT_MM,<ALL>
RGL_ACCESS_TURNING_CHECK_BOOL,<ALL>
RGL_ACCESS_TURNING_RADIUS_MM,<ALL>
RGL_BUILDING_CODE_REF_TXT,<ALL>
RGL_BUILDING_FOOTPRINT_SQ_M,<ALL>
RGL_BUILDING_REG_REF_TXT,<ALL>
RGL_CDM_RISK_LEVEL_TXT,<ALL>
RGL_CERTIFICATION_REF_TXT,<ALL>
RGL_CMPL_SPARE_01_TXT,<ALL>
RGL_CMPL_SPARE_02_TXT,<ALL>
RGL_COMPLIANCE_STATUS_TXT,<ALL>
RGL_ENVIRONMENTAL_CERT_TXT,<ALL>
RGL_FIRE_RATING_TXT,<ALL>
RGL_INSPECTION_DATE_TXT,<ALL>
RGL_KCCA_APPROVAL_REQ_BOOL,<ALL>
RGL_KCCA_CERT_NR,<ALL>
RGL_NATURAL_LIGHT_CHECK_BOOL,<ALL>
RGL_NATURAL_LIGHT_RATIO_PCT,<ALL>
RGL_NEMA_APPROVAL_REQ_BOOL,<ALL>
RGL_NEMA_CERT_NR,<ALL>
RGL_NWSC_APPROVAL_BOOL,<ALL>
RGL_NWSC_APPROVAL_REQ_BOOL,<ALL>
RGL_NWSC_CERT_NR,<ALL>
RGL_OCCUPANCY_CERT_REQ_BOOL,<ALL>
RGL_PARKING_PROVISION_M2_NR,<ALL>
RGL_PARKING_SPACES_NR,<ALL>
RGL_PARKING_SPACES_REQ_NR,<ALL>
RGL_PERIODIC_INSP_FREQ_TXT,<ALL>
RGL_PLOT_AREA_SQ_M,<ALL>
RGL_PLOT_COVERAGE_PCT,<ALL>
RGL_PLOT_FAR_NR,<ALL>
RGL_PLOT_RATIO_NR,<ALL>
RGL_QA_APVD_VENDOR_TXT,<ALL>
RGL_QA_CERTIFICATION_TXT,<ALL>
RGL_QA_COMMISSIONING_REQ_TXT,<ALL>
RGL_QA_INSP_BOOL,<ALL>
RGL_QA_STD_COMPLY_TXT,<ALL>
RGL_QA_TST_REPORT_REF_TXT,<ALL>
RGL_ROOM_HEIGHT_CHECK_BOOL,<ALL>
RGL_SETBACK_FRONT_CHECK_BOOL,<ALL>
RGL_SETBACK_FRONT_M,<ALL>
RGL_SETBACK_FRONT_MIN_M,<ALL>
RGL_STD_TXT,<ALL>
RGL_TAG_7_PARA_CMPL_TXT,<ALL>
RGL_TAG_7_PARA_COMPLIANCE_TXT,<ALL>
RGL_TOTAL_FLOOR_AREA_SQ_M,<ALL>
RGL_UMEME_APPROVAL_BOOL,<ALL>
RGL_UMEME_APPROVAL_REQ_BOOL,<ALL>
RGL_UMEME_CERT_NR,<ALL>
RGL_UNBS_STD_TXT,<ALL>
RGL_WINDOW_AREA_SQ_M,<ALL>
RGL_WINDOW_WALL_RATIO_PCT,<ALL>
RMP_SLOPE_DEG,<ALL>
RMP_WIDTH_M,<ALL>
RNV_CONTRACTOR_TXT,<ALL>
RNV_DEMOLITION_SEQ_TXT,<ALL>
RNV_IS_EXISTING_BOOL,<ALL>
RNV_NEW_CONST_SEQ_TXT,<ALL>
RNV_STATUS_TXT,<ALL>
SEC_CBL_NR_TXT,Security Devices
SEC_DEV_COVERAGE_TXT,Security Devices
SEC_DEV_TAG,Security Devices
SEC_DEV_TAG_01_TXT,Security Devices
SEC_DEV_TYPE_TXT,Security Devices
SEC_DEV_ZONE_TXT,Security Devices
SEC_TAG_7_PARA_SECURITY_TXT,Security Devices
SEC_TAG_7_PARA_TXT,Security Devices
SLV_ANNULAR_GAP_MM,Generic Models
SLV_FIRESTOP_MFR_TXT,Generic Models
SLV_FIRESTOP_PRODUCT_TXT,Generic Models
SLV_FIRE_RATING_TXT,Generic Models
SLV_INSPECTION_DATE_TXT,Generic Models
SLV_MAT_TXT,Generic Models
SLV_REF_TXT,Generic Models
SLV_SEAL_TYPE_TXT,Generic Models
SLV_SERVICE_TXT,Generic Models
SLV_STATUS_TXT,Generic Models
SLV_SZ_MM,Generic Models
SLV_TESTED_TO_TXT,Generic Models
SLV_WALL_THICKNESS_MM,Generic Models
SLV_WALL_TYPE_TXT,Generic Models
SPC_CEILING_HEIGHT_M,<ALL>
SPC_FINISH_CEILING_TXT,<ALL>
SPC_FINISH_FLOOR_TXT,<ALL>
SPC_FINISH_WALLS_TXT,<ALL>
SPC_GROSS_AREA_M2,<ALL>
SPC_MIN_HEADROOM_M,<ALL>
SPC_PUBLIC_ACCESSIBLE_BOOL,<ALL>
STING_4D_END_DATE_TXT,<ALL>
STING_4D_START_DATE_TXT,<ALL>
STING_5D_COST_RATE_NUM,<ALL>
STING_AUTHORISED_BY_TXT,<ALL>
STING_AUTHORISED_DATE_TXT,<ALL>
STING_AUTO_PLACED_BOOL,<ALL>
STING_BOX_LOCATION_ID,<ALL>
STING_BRIEFCASE_EXPORT_TXT,<ALL>
STING_CDE_STATE_TXT,<ALL>
STING_CIRCUIT_FILTER_TXT,<ALL>
STING_CLUSTER_COUNT,<ALL>
STING_CLUSTER_LABEL,<ALL>
STING_CLUSTER_MEMBER_POS_TXT,<ALL>
STING_COMPOUND_PARENT_ID,<ALL>
STING_CONDUIT_FILL_SUMMARY_TXT,<ALL>
STING_CROP_KIND_TXT,<ALL>
STING_CROP_MARGIN_MM_TXT,<ALL>
STING_DATA_HASH,<ALL>
STING_DESIGN_REF_TXT,<ALL>
STING_DISPLAY_MODE,<ALL>
STING_DRAWING_PACKAGE_ID_TXT,<ALL>
STING_DRAWING_TYPE_ID_TXT,<ALL>
STING_EMB_CARBON_NR,<ALL>
STING_FEDERATION_STATUS_TXT,<ALL>
STING_FIRE_RATING_TXT,<ALL>
STING_GATE_DATA_MSG_TXT,<ALL>
STING_GATE_DATA_STATUS_INT,<ALL>
STING_GATE_QA_MSG_TXT,<ALL>
STING_GATE_QA_STATUS_INT,<ALL>
STING_HOST_ELEMENT_ID,<ALL>
STING_LOIN_LOD_TXT,<ALL>
