# This is a Revit shared parameter file.
# Do not edit manually.
*META	VERSION	MINVERSION
META	2	1
*GROUP	ID	NAME
GROUP	1	ASS_MNG
GROUP	2	CST_PROC
GROUP	3	COM_DAT
GROUP	4	ELC_PWR
GROUP	5	HVC_SYSTEMS
GROUP	6	PLM_DRN
GROUP	7	LTG_CONTROLS
GROUP	8	FLS_LIFE_SFTY
GROUP	9	PER_SUST
GROUP	10	BLE_ELES
GROUP	11	TPL_TRACKING
GROUP	12	MAT_INFO
GROUP	13	PRJ_INFORMATION
GROUP	14	PROP_PHYSICAL
GROUP	15	RGL_CMPL
GROUP	16	BLE_STRUCTURE
GROUP	17	STINGTags_ISO19650
GROUP	18	WARN_THRESHOLDS
GROUP	19	SLV_SLEEVE_PARAMS
GROUP	20	CLASH_COORDINATION
GROUP	21	ACC_SYNC
GROUP	22	IFC_EXCH
GROUP	23	HEALTH_METRICS
GROUP	24	ASBUILT
GROUP	25	COMMISSIONING
GROUP	26	TBL_TITLEBLOCK
GROUP	27	STING_DRAWING
GROUP	28	CLN_CLINICAL
GROUP	29	MGS_SYSTEMS
GROUP	30	RAD_PROTECTION
GROUP	31	CEQ_CLINICAL
GROUP	32	LIG_BEHAVIOURAL
GROUP	33	Identity
GROUP	34	Routing
*PARAM	GUID	NAME	DATATYPE	DATACATEGORY	GROUP	VISIBLE	DESCRIPTION	USERMODIFIABLE
PARAM	fcc68d9b-37c4-5295-b5c5-438282dceeaa	COM_C_MEAS_RANGE_TXT	TEXT		5	1	Comms measurement range [ISO 19650-2:2018]	1
PARAM	2e0bccf5-7ebc-5fbd-86f6-ad5f651789c6	CST_FORMWORK_TYPE_TXT	TEXT		3	1	Formwork type specification [ISO 19650-2:2018]	1
PARAM	014f5170-2464-5b91-892d-1c19a09eea55	CST_PLYWOOD_SIZE_TXT	TEXT		3	1	Plywood size specification [ISO 19650-2:2018]	1
PARAM	265213c7-9a6a-57a5-8c66-92ff12f01292	CST_SAND_MOISTURE_TXT	TEXT		3	1	Sand moisture content [ISO 19650-2:2018]	1
PARAM	53db82a5-53e3-5014-8c3c-2288f84980fb	CST_S_FRM_FORMWORK_AREA_SQ_M	TEXT		3	1	Formwork area in sq metres [ISO 19650-2:2018]	1
PARAM	65bc76f7-b6fb-5a94-b7f1-c5d6ec13e3d4	CST_S_MAS_BLOCKS_NR	TEXT		3	1	Masonry block count [ISO 19650-2:2018]	1
PARAM	09d5adab-de86-5f1e-bf12-083a39cca57d	CST_S_MAS_NET_WALL_AREA_SQ_M	TEXT		3	1	Net masonry wall area sq metres [ISO 19650-2:2018]	1
PARAM	ee2009f5-91f9-5d8f-8d6a-ab26c653e25b	CST_S_REI_LAP_LENGTH_MM	TEXT		3	1	Rebar lap length mm [ISO 19650-2:2018]	1
PARAM	70586494-468c-5799-a99f-37c141dc6701	CST_S_REI_TOTAL_WEIGHT_KG	TEXT		3	1	Rebar total weight kg [ISO 19650-2:2018]	1
PARAM	ac344ae1-aef1-545b-8da5-7ac51d20de17	ELC_CBL_TYPE_TXT	TEXT		5	1	Electrical cable type [ISO 19650-2:2018]	1
PARAM	8cde2943-5a1b-58c5-9e51-6607bafcddbc	FLS_SFTY_HEADS_PER_ZONE_NR	TEXT		5	1	Sprinkler heads per zone count [ISO 19650-2:2018]	1
PARAM	b4ccaf83-24b0-5f98-a987-bb1102aa07ab	HVC_DCT_TERMINAL_SOUND_DB_NR	TEXT		5	1	Duct terminal sound level dB [ISO 19650-2:2018]	1
PARAM	6123865a-d82e-5c99-b5cd-bffa452f29b6	HVC_EQP_TAG	TEXT		5	1	HVAC equipment tag container [ISO 19650-2:2018]	1
PARAM	f7122eca-63be-51fe-9afe-dcb34ffcb46a	PER_ACOUSTICS_RT60_S	TEXT		6	1	Acoustic reverberation time RT60 seconds [ISO 19650-2:2018]	1
PARAM	3c085ab1-764a-5f4e-9ed2-09e903b1ad7d	PER_SUST_CARBON_PER_M2_KG	TEXT		6	1	Sustainability carbon per sq metre kg [ISO 19650-2:2018]	1
PARAM	d8a01a2d-3c1d-57bd-b567-1ebf9220c115	PER_SUST_GLAZING_RATIO_PCT	TEXT		6	1	Glazing ratio percentage [ISO 19650-2:2018]	1
PARAM	d9240497-3f4c-5604-a92e-23dd6033d4c4	PER_SUST_SOLAR_GAIN_W	TEXT		6	1	Solar heat gain watts [ISO 19650-2:2018]	1
PARAM	95fab87d-5702-5e71-bdff-8f573d99eae0	PLM_DRN_TRAP_EFFECTIVE_SEAL_MM	TEXT		5	1	Drain trap effective seal depth mm [ISO 19650-2:2018]	1
PARAM	0dc2c254-ded2-57d1-bbfa-a724be0fe0b7	PLM_PPE_VELOCITY_CALC_MPS	TEXT		5	1	Pipe velocity calculated m/s [ISO 19650-2:2018]	1
# -- TAG Style Matrix: 4 sizes x 4 styles x 8 colors = 128 BOOL params ----
# Controls tag family label row visibility via TAG_{SIZE}{STYLE}_{COLOR}_BOOL
# Sizes: 2, 2.5, 3, 3.5 | Styles: NOM, BOLD, ITALIC, BOLDITALIC
# Colors: BLACK, BLUE, GREEN, RED, ORANGE, PURPLE, GREY, WHITE
PARAM	0f518bf8-00b9-4884-b4c1-250000000004	TAG_2.5NOM_RED_BOOL	TEXT		17	1	Tag 2.5Nom Red [ISO 19650-3:2020]	1
PARAM	287b72c2-7315-4cd5-82c1-200000000004	TAG_2NOM_RED_BOOL	TEXT		17	1	Tag 2Nom Red [ISO 19650-3:2020]	1
PARAM	3442cc7f-3299-4be8-87c1-200000000003	TAG_2NOM_GREEN_BOOL	TEXT		17	1	Tag 2Nom Green [ISO 19650-3:2020]	1
PARAM	3ed66197-7fc2-43cd-93c1-250000000008	TAG_2.5BOLD_RED_BOOL	TEXT		17	1	Tag 2.5Bold Red [ISO 19650-3:2020]	1
PARAM	4c3c0bea-ec9d-41a8-9cc1-250000000007	TAG_2.5BOLD_GREEN_BOOL	TEXT		17	1	Tag 2.5Bold Green [ISO 19650-3:2020]	1
PARAM	6e9e2d50-47b2-4e50-8cc1-250000000006	TAG_2.5BOLD_BLUE_BOOL	TEXT		17	1	Tag 2.5Bold Blue [ISO 19650-3:2020]	1
PARAM	71eaf35e-4f69-417c-90c1-200000000001	TAG_2NOM_BLACK_BOOL	TEXT		17	1	Tag 2Nom Black [ISO 19650-3:2020]	1
PARAM	784a1790-6fca-4d73-acc1-200000000005	TAG_2BOLD_BLACK_BOOL	TEXT		17	1	Tag 2Bold Black [ISO 19650-3:2020]	1
PARAM	84f3a73d-6432-479a-bcc1-250000000003	TAG_2.5NOM_GREEN_BOOL	TEXT		17	1	Tag 2.5Nom Green [ISO 19650-3:2020]	1
PARAM	9b53e6c5-9a96-4883-81c1-200000000008	TAG_2BOLD_RED_BOOL	TEXT		17	1	Tag 2Bold Red [ISO 19650-3:2020]	1
PARAM	a64c0b1d-b40b-4f6a-b1c1-200000000006	TAG_2BOLD_BLUE_BOOL	TEXT		17	1	Tag 2Bold Blue [ISO 19650-3:2020]	1
PARAM	bbc94dd6-592e-4a71-8cc1-250000000005	TAG_2.5BOLD_BLACK_BOOL	TEXT		17	1	Tag 2.5Bold Black [ISO 19650-3:2020]	1
PARAM	c34be0e6-3e38-4293-a1c1-200000000007	TAG_2BOLD_GREEN_BOOL	TEXT		17	1	Tag 2Bold Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-1001-4e01-a1c1-200000000009	TAG_2ITALIC_BLACK_BOOL	TEXT		17	1	Tag 2Italic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-1002-4e01-a1c1-200000000010	TAG_2ITALIC_BLUE_BOOL	TEXT		17	1	Tag 2Italic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-1003-4e01-a1c1-200000000011	TAG_2ITALIC_GREEN_BOOL	TEXT		17	1	Tag 2Italic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-1004-4e01-a1c1-200000000012	TAG_2ITALIC_RED_BOOL	TEXT		17	1	Tag 2Italic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2013-4e01-a1c1-200000000013	TAG_2BOLDITALIC_BLACK_BOOL	TEXT		17	1	Tag 2Bolditalic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2014-4e01-a1c1-200000000014	TAG_2BOLDITALIC_BLUE_BOOL	TEXT		17	1	Tag 2Bolditalic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2015-4e01-a1c1-200000000015	TAG_2BOLDITALIC_GREEN_BOOL	TEXT		17	1	Tag 2Bolditalic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2016-4e01-a1c1-200000000016	TAG_2BOLDITALIC_RED_BOOL	TEXT		17	1	Tag 2Bolditalic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2017-4e01-a1c1-200000000017	TAG_2BOLDITALIC_ORANGE_BOOL	TEXT		17	1	Tag 2Bolditalic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2018-4e01-a1c1-200000000018	TAG_2BOLDITALIC_PURPLE_BOOL	TEXT		17	1	Tag 2Bolditalic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2019-4e01-a1c1-200000000019	TAG_2BOLDITALIC_GREY_BOOL	TEXT		17	1	Tag 2Bolditalic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2020-4e01-a1c1-200000000020	TAG_2BOLDITALIC_WHITE_BOOL	TEXT		17	1	Tag 2Bolditalic White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2021-4e01-a1c1-200000000021	TAG_2NOM_ORANGE_BOOL	TEXT		17	1	Tag 2Nom Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2022-4e01-a1c1-200000000022	TAG_2NOM_PURPLE_BOOL	TEXT		17	1	Tag 2Nom Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2023-4e01-a1c1-200000000023	TAG_2NOM_GREY_BOOL	TEXT		17	1	Tag 2Nom Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2024-4e01-a1c1-200000000024	TAG_2NOM_WHITE_BOOL	TEXT		17	1	Tag 2Nom White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2025-4e01-a1c1-200000000025	TAG_2BOLD_ORANGE_BOOL	TEXT		17	1	Tag 2Bold Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2026-4e01-a1c1-200000000026	TAG_2BOLD_PURPLE_BOOL	TEXT		17	1	Tag 2Bold Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2027-4e01-a1c1-200000000027	TAG_2BOLD_GREY_BOOL	TEXT		17	1	Tag 2Bold Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2028-4e01-a1c1-200000000028	TAG_2BOLD_WHITE_BOOL	TEXT		17	1	Tag 2Bold White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2029-4e01-a1c1-200000000029	TAG_2ITALIC_ORANGE_BOOL	TEXT		17	1	Tag 2Italic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2030-4e01-a1c1-200000000030	TAG_2ITALIC_PURPLE_BOOL	TEXT		17	1	Tag 2Italic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2031-4e01-a1c1-200000000031	TAG_2ITALIC_GREY_BOOL	TEXT		17	1	Tag 2Italic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2032-4e01-a1c1-200000000032	TAG_2ITALIC_WHITE_BOOL	TEXT		17	1	Tag 2Italic White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2501-4e01-a1c1-250000000009	TAG_2.5ITALIC_BLACK_BOOL	TEXT		17	1	Tag 2.5Italic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2502-4e01-a1c1-250000000010	TAG_2.5ITALIC_BLUE_BOOL	TEXT		17	1	Tag 2.5Italic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2503-4e01-a1c1-250000000011	TAG_2.5ITALIC_GREEN_BOOL	TEXT		17	1	Tag 2.5Italic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2504-4e01-a1c1-250000000012	TAG_2.5ITALIC_RED_BOOL	TEXT		17	1	Tag 2.5Italic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2513-4e01-a1c1-250000000013	TAG_2.5BOLDITALIC_BLACK_BOOL	TEXT		17	1	Tag 2.5Bolditalic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2514-4e01-a1c1-250000000014	TAG_2.5BOLDITALIC_BLUE_BOOL	TEXT		17	1	Tag 2.5Bolditalic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2515-4e01-a1c1-250000000015	TAG_2.5BOLDITALIC_GREEN_BOOL	TEXT		17	1	Tag 2.5Bolditalic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2516-4e01-a1c1-250000000016	TAG_2.5BOLDITALIC_RED_BOOL	TEXT		17	1	Tag 2.5Bolditalic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2517-4e01-a1c1-250000000017	TAG_2.5BOLDITALIC_ORANGE_BOOL	TEXT		17	1	Tag 2.5Bolditalic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2518-4e01-a1c1-250000000018	TAG_2.5BOLDITALIC_PURPLE_BOOL	TEXT		17	1	Tag 2.5Bolditalic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2519-4e01-a1c1-250000000019	TAG_2.5BOLDITALIC_GREY_BOOL	TEXT		17	1	Tag 2.5Bolditalic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2520-4e01-a1c1-250000000020	TAG_2.5BOLDITALIC_WHITE_BOOL	TEXT		17	1	Tag 2.5Bolditalic White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2533-4e01-a1c1-250000000033	TAG_2.5NOM_ORANGE_BOOL	TEXT		17	1	Tag 2.5Nom Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2534-4e01-a1c1-250000000034	TAG_2.5NOM_PURPLE_BOOL	TEXT		17	1	Tag 2.5Nom Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2535-4e01-a1c1-250000000035	TAG_2.5NOM_GREY_BOOL	TEXT		17	1	Tag 2.5Nom Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2536-4e01-a1c1-250000000036	TAG_2.5NOM_WHITE_BOOL	TEXT		17	1	Tag 2.5Nom White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2537-4e01-a1c1-250000000037	TAG_2.5BOLD_ORANGE_BOOL	TEXT		17	1	Tag 2.5Bold Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2538-4e01-a1c1-250000000038	TAG_2.5BOLD_PURPLE_BOOL	TEXT		17	1	Tag 2.5Bold Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2539-4e01-a1c1-250000000039	TAG_2.5BOLD_GREY_BOOL	TEXT		17	1	Tag 2.5Bold Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2540-4e01-a1c1-250000000040	TAG_2.5BOLD_WHITE_BOOL	TEXT		17	1	Tag 2.5Bold White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2541-4e01-a1c1-250000000041	TAG_2.5ITALIC_ORANGE_BOOL	TEXT		17	1	Tag 2.5Italic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2542-4e01-a1c1-250000000042	TAG_2.5ITALIC_PURPLE_BOOL	TEXT		17	1	Tag 2.5Italic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2543-4e01-a1c1-250000000043	TAG_2.5ITALIC_GREY_BOOL	TEXT		17	1	Tag 2.5Italic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-2544-4e01-a1c1-250000000044	TAG_2.5ITALIC_WHITE_BOOL	TEXT		17	1	Tag 2.5Italic White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3001-4e01-a1c1-300000000001	TAG_3NOM_BLACK_BOOL	TEXT		17	1	Tag 3Nom Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3002-4e01-a1c1-300000000002	TAG_3NOM_BLUE_BOOL	TEXT		17	1	Tag 3Nom Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3003-4e01-a1c1-300000000003	TAG_3NOM_GREEN_BOOL	TEXT		17	1	Tag 3Nom Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3004-4e01-a1c1-300000000004	TAG_3NOM_RED_BOOL	TEXT		17	1	Tag 3Nom Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3005-4e01-a1c1-300000000005	TAG_3BOLD_BLACK_BOOL	TEXT		17	1	Tag 3Bold Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3006-4e01-a1c1-300000000006	TAG_3BOLD_BLUE_BOOL	TEXT		17	1	Tag 3Bold Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3007-4e01-a1c1-300000000007	TAG_3BOLD_GREEN_BOOL	TEXT		17	1	Tag 3Bold Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3008-4e01-a1c1-300000000008	TAG_3BOLD_RED_BOOL	TEXT		17	1	Tag 3Bold Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3009-4e01-a1c1-300000000009	TAG_3ITALIC_BLACK_BOOL	TEXT		17	1	Tag 3Italic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3010-4e01-a1c1-300000000010	TAG_3ITALIC_BLUE_BOOL	TEXT		17	1	Tag 3Italic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3011-4e01-a1c1-300000000011	TAG_3ITALIC_GREEN_BOOL	TEXT		17	1	Tag 3Italic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3012-4e01-a1c1-300000000012	TAG_3ITALIC_RED_BOOL	TEXT		17	1	Tag 3Italic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3013-4e01-a1c1-300000000013	TAG_3BOLDITALIC_BLACK_BOOL	TEXT		17	1	Tag 3Bolditalic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3014-4e01-a1c1-300000000014	TAG_3BOLDITALIC_BLUE_BOOL	TEXT		17	1	Tag 3Bolditalic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3015-4e01-a1c1-300000000015	TAG_3BOLDITALIC_GREEN_BOOL	TEXT		17	1	Tag 3Bolditalic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3016-4e01-a1c1-300000000016	TAG_3BOLDITALIC_RED_BOOL	TEXT		17	1	Tag 3Bolditalic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3017-4e01-a1c1-300000000017	TAG_3BOLDITALIC_ORANGE_BOOL	TEXT		17	1	Tag 3Bolditalic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3018-4e01-a1c1-300000000018	TAG_3BOLDITALIC_PURPLE_BOOL	TEXT		17	1	Tag 3Bolditalic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3019-4e01-a1c1-300000000019	TAG_3BOLDITALIC_GREY_BOOL	TEXT		17	1	Tag 3Bolditalic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3020-4e01-a1c1-300000000020	TAG_3BOLDITALIC_WHITE_BOOL	TEXT		17	1	Tag 3Bolditalic White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3033-4e01-a1c1-300000000033	TAG_3NOM_ORANGE_BOOL	TEXT		17	1	Tag 3Nom Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3034-4e01-a1c1-300000000034	TAG_3NOM_PURPLE_BOOL	TEXT		17	1	Tag 3Nom Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3035-4e01-a1c1-300000000035	TAG_3NOM_GREY_BOOL	TEXT		17	1	Tag 3Nom Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3036-4e01-a1c1-300000000036	TAG_3NOM_WHITE_BOOL	TEXT		17	1	Tag 3Nom White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3037-4e01-a1c1-300000000037	TAG_3BOLD_ORANGE_BOOL	TEXT		17	1	Tag 3Bold Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3038-4e01-a1c1-300000000038	TAG_3BOLD_PURPLE_BOOL	TEXT		17	1	Tag 3Bold Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3039-4e01-a1c1-300000000039	TAG_3BOLD_GREY_BOOL	TEXT		17	1	Tag 3Bold Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3040-4e01-a1c1-300000000040	TAG_3BOLD_WHITE_BOOL	TEXT		17	1	Tag 3Bold White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3041-4e01-a1c1-300000000041	TAG_3ITALIC_ORANGE_BOOL	TEXT		17	1	Tag 3Italic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3042-4e01-a1c1-300000000042	TAG_3ITALIC_PURPLE_BOOL	TEXT		17	1	Tag 3Italic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3043-4e01-a1c1-300000000043	TAG_3ITALIC_GREY_BOOL	TEXT		17	1	Tag 3Italic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3044-4e01-a1c1-300000000044	TAG_3ITALIC_WHITE_BOOL	TEXT		17	1	Tag 3Italic White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3501-4e01-a1c1-350000000001	TAG_3.5NOM_BLACK_BOOL	TEXT		17	1	Tag 3.5Nom Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3502-4e01-a1c1-350000000002	TAG_3.5NOM_BLUE_BOOL	TEXT		17	1	Tag 3.5Nom Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3503-4e01-a1c1-350000000003	TAG_3.5NOM_GREEN_BOOL	TEXT		17	1	Tag 3.5Nom Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3504-4e01-a1c1-350000000004	TAG_3.5NOM_RED_BOOL	TEXT		17	1	Tag 3.5Nom Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3505-4e01-a1c1-350000000005	TAG_3.5BOLD_BLACK_BOOL	TEXT		17	1	Tag 3.5Bold Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3506-4e01-a1c1-350000000006	TAG_3.5BOLD_BLUE_BOOL	TEXT		17	1	Tag 3.5Bold Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3507-4e01-a1c1-350000000007	TAG_3.5BOLD_GREEN_BOOL	TEXT		17	1	Tag 3.5Bold Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3508-4e01-a1c1-350000000008	TAG_3.5BOLD_RED_BOOL	TEXT		17	1	Tag 3.5Bold Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3509-4e01-a1c1-350000000009	TAG_3.5ITALIC_BLACK_BOOL	TEXT		17	1	Tag 3.5Italic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3510-4e01-a1c1-350000000010	TAG_3.5ITALIC_BLUE_BOOL	TEXT		17	1	Tag 3.5Italic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3511-4e01-a1c1-350000000011	TAG_3.5ITALIC_GREEN_BOOL	TEXT		17	1	Tag 3.5Italic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3512-4e01-a1c1-350000000012	TAG_3.5ITALIC_RED_BOOL	TEXT		17	1	Tag 3.5Italic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3513-4e01-a1c1-350000000013	TAG_3.5BOLDITALIC_BLACK_BOOL	TEXT		17	1	Tag 3.5Bolditalic Black [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3514-4e01-a1c1-350000000014	TAG_3.5BOLDITALIC_BLUE_BOOL	TEXT		17	1	Tag 3.5Bolditalic Blue [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3515-4e01-a1c1-350000000015	TAG_3.5BOLDITALIC_GREEN_BOOL	TEXT		17	1	Tag 3.5Bolditalic Green [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3516-4e01-a1c1-350000000016	TAG_3.5BOLDITALIC_RED_BOOL	TEXT		17	1	Tag 3.5Bolditalic Red [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3517-4e01-a1c1-350000000017	TAG_3.5BOLDITALIC_ORANGE_BOOL	TEXT		17	1	Tag 3.5Bolditalic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3518-4e01-a1c1-350000000018	TAG_3.5BOLDITALIC_PURPLE_BOOL	TEXT		17	1	Tag 3.5Bolditalic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3519-4e01-a1c1-350000000019	TAG_3.5BOLDITALIC_GREY_BOOL	TEXT		17	1	Tag 3.5Bolditalic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3520-4e01-a1c1-350000000020	TAG_3.5BOLDITALIC_WHITE_BOOL	TEXT		17	1	Tag 3.5Bolditalic White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3533-4e01-a1c1-350000000033	TAG_3.5NOM_ORANGE_BOOL	TEXT		17	1	Tag 3.5Nom Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3534-4e01-a1c1-350000000034	TAG_3.5NOM_PURPLE_BOOL	TEXT		17	1	Tag 3.5Nom Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3535-4e01-a1c1-350000000035	TAG_3.5NOM_GREY_BOOL	TEXT		17	1	Tag 3.5Nom Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3536-4e01-a1c1-350000000036	TAG_3.5NOM_WHITE_BOOL	TEXT		17	1	Tag 3.5Nom White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3537-4e01-a1c1-350000000037	TAG_3.5BOLD_ORANGE_BOOL	TEXT		17	1	Tag 3.5Bold Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3538-4e01-a1c1-350000000038	TAG_3.5BOLD_PURPLE_BOOL	TEXT		17	1	Tag 3.5Bold Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3539-4e01-a1c1-350000000039	TAG_3.5BOLD_GREY_BOOL	TEXT		17	1	Tag 3.5Bold Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3540-4e01-a1c1-350000000040	TAG_3.5BOLD_WHITE_BOOL	TEXT		17	1	Tag 3.5Bold White [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3541-4e01-a1c1-350000000041	TAG_3.5ITALIC_ORANGE_BOOL	TEXT		17	1	Tag 3.5Italic Orange [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3542-4e01-a1c1-350000000042	TAG_3.5ITALIC_PURPLE_BOOL	TEXT		17	1	Tag 3.5Italic Purple [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3543-4e01-a1c1-350000000043	TAG_3.5ITALIC_GREY_BOOL	TEXT		17	1	Tag 3.5Italic Grey [ISO 19650-3:2020]	1
PARAM	d5a1b2c3-3544-4e01-a1c1-350000000044	TAG_3.5ITALIC_WHITE_BOOL	TEXT		17	1	Tag 3.5Italic White [ISO 19650-3:2020]	1
PARAM	d7e853cb-be05-4297-9cc1-250000000002	TAG_2.5NOM_BLUE_BOOL	TEXT		17	1	Tag 2.5Nom Blue [ISO 19650-3:2020]	1
PARAM	e749764b-f2e7-4892-87c1-200000000002	TAG_2NOM_BLUE_BOOL	TEXT		17	1	Tag 2Nom Blue [ISO 19650-3:2020]	1
